domain,credibility_rating,tranco_ranking,political_leaning
villagevoice.com,0.700199370326561,4909,left
hrc.org,0.6519738245670079,4910,left
cbn.com,0.366255771907572,4919,right
lapresse.ca,0.816946216297037,4929,left
texastribune.org,0.8433743168037371,4932,left
verywellfit.com,0.5186563851016389,4941,right
belfasttelegraph.co.uk,0.602378570521762,4950,left
masslive.com,0.862356607937521,4953,left
dailyherald.com,0.889575130799925,4957,left
pennlive.com,0.861881719955617,4984,left
theodysseyonline.com,0.771218258728216,5038,right
plannedparenthood.org,0.8102573069358979,5061,left
japantoday.com,0.817161655737761,5063,left
the-scientist.com,0.917500628260245,5073,left
deseretnews.com,0.80499757006256,5075,right
csis.org,0.910055955606308,5083,left
palmbeachpost.com,0.8356499849086909,5094,left
star-telegram.com,0.81633964127538,5104,left
telegraaf.nl,0.5997042100284,5108,left
montrealgazette.com,0.7746498415545758,5113,left
rp-online.de,0.645891002852989,5119,left
the-sun.com,0.575118584049805,5165,right
newsbreak.com,0.4111887650892309,5172,right
lasvegassun.com,0.816946216297037,5178,left
pravda.ru,0.1899912416014469,5180,left
birminghammail.co.uk,0.778528837731377,5192,left
christianitytoday.com,0.8253144080070101,5199,right
healthaffairs.org,0.909650346870873,5208,left
nbclosangeles.com,0.801938042597468,5215,left
mysanantonio.com,0.773608331645381,5217,left
protothema.gr,0.411002924562213,5229,left
thejournal.ie,0.799613948272506,5232,left
talkingpointsmemo.com,0.6712580480599929,5251,left
factcheck.org,0.91790623699568,5277,left
mongabay.com,0.687532989217871,5286,left
diply.com,0.7481077191558521,5295,left
srf.ch,0.857214218562378,5297,left
splcenter.org,0.6956966564573089,5299,left
madison.com,0.7535629345802208,5309,left
epi.org,0.775429000335308,5312,left
courier-journal.com,0.8415165811410742,5325,left
nbcchicago.com,0.552615688445823,5331,left
9news.com,0.905833875771101,5335,left
aei.org,0.611614699605884,5337,right
twincities.com,0.7990299968669191,5341,left
dailynews.com,0.8415165811410742,5345,left
komonews.com,0.682059461268985,5354,left
ad.nl,0.901149667284623,5378,left
parstoday.com,0.341317100628605,5387,right
militarytimes.com,0.9514979985508728,5405,left
abc7chicago.com,0.905571729093681,5407,left
cleantechnica.com,0.826520681081304,5421,left
pressherald.com,0.841321722825666,5427,left
adl.org,0.841321722825666,5440,left
cjr.org,0.8330463046505229,5447,left
adn.com,0.8320133745500908,5448,left
worldpopulationreview.com,0.8371243466206629,5456,right
collegehumor.com,0.261510916378325,5472,left
beforeitsnews.com,0.0560036536327054,5474,right
nbcbayarea.com,0.629958582225415,5476,left
swr.de,0.649956272688751,5483,left
aad.org,0.667035882715417,5544,right
urban.org,0.7912300280333041,5549,left
triblive.com,0.8433743168037371,5557,left
southernliving.com,0.602914694779855,5569,right
20min.ch,0.692391064855794,5573,left
cityam.com,0.6706602379056159,5579,left
counterpunch.org,0.4644960094719829,5593,left
charitynavigator.org,0.985751566494374,5604,left
interestingengineering.com,0.512062357819041,5621,left
stripes.com,0.9707059090960908,5622,left
christianpost.com,0.614148070870277,5633,right
theinformation.com,0.512062357819041,5672,left
aeon.co,0.7996498537806059,5675,left
abc7ny.com,0.8539102685875981,5678,left
heraldtribune.com,0.8705867860609999,5681,left
deutschlandfunk.de,0.5784651523582099,5686,left
taiwannews.com.tw,0.7536410116163671,5691,left
juneauempire.com,0.645034010365591,5696,left
beckershospitalreview.com,0.492668563269773,5697,left
vaticannews.va,0.5601776452129119,5698,right
healio.com,0.8599223856019609,5699,left
golem.de,0.6820233254097771,5705,left
courthousenews.com,0.8705867860609999,5708,left
ecowatch.com,0.6272911087794,5714,left
thoughtcatalog.com,0.301184330996598,5715,left
king5.com,0.6096500562769029,5746,left
abc13.com,0.507026243676643,5807,left
rtl.de,0.539714186068574,5836,left
autismspeaks.org,0.305779691436367,5844,left
heraldscotland.com,0.7740001213530071,5851,left
deccanherald.com,0.7207551874795028,5865,left
hurriyetdailynews.com,0.5997042100284,5866,left
thedenverchannel.com,0.724695520194595,5881,left
expressen.se,0.780099015904271,5902,left
freedomhouse.org,0.816946216297037,5903,left
radiotimes.com,0.6675272609975489,5907,left
unenvironment.org,0.8547358776452141,5913,left
goodmorningamerica.com,0.657261177553656,5916,left
donaldjtrump.com,0.446576108019484,5919,right
upworthy.com,0.7044983626476959,5960,left
psmag.com,0.816946216297037,5961,left
khn.org,0.692391064855794,5964,left
acog.org,0.502439157653808,5978,left
mediamatters.org,0.690814796878352,5988,left
washingtonian.com,0.744889485970327,6001,left
adaa.org,0.893084315238923,6006,left
volkskrant.nl,0.775429000335308,6013,left
townandcountrymag.com,0.543127878495733,6026,left
mdr.de,0.6966865278598289,6031,left
nbcwashington.com,0.7876231724750121,6041,left
thefederalist.com,0.257333312407563,6058,right
ynetnews.com,0.7996498537806059,6094,right
abcnews.com,0.668463260544167,6099,left
geek.com,0.9118849478237622,6102,left
psychiatry.org,0.562086214547696,6111,left
ottawacitizen.com,0.7990299968669191,6114,left
rollcall.com,0.982850843623789,6118,left
cbo.gov,0.964973906244947,6140,left
postandcourier.com,0.905833875771101,6143,left
truthout.org,0.448600038526601,6146,left
scienceblogs.com,0.908217468419442,6150,left
nbcdfw.com,0.5709124581977271,6151,right
nine.com.au,0.5088297191897241,6157,left
timeslive.co.za,0.7207551874795028,6172,left
verywellfamily.com,0.837419794076792,6217,right
mediapart.fr,0.7525877992430671,6221,left
leafly.com,0.583047269630336,6238,left
citizenfreepress.com,0.581100320288616,6251,right
bangordailynews.com,0.843545801335292,6258,left
hollywoodlife.com,0.8347830083920079,6266,left
chicagobusiness.com,0.531049192335954,6320,left
aaas.org,0.944319163489942,6337,left
omaha.com,0.8903938767128929,6340,right
draxe.com,0.20321307798776,6348,right
wsbtv.com,0.724212758167569,6356,left
theroot.com,0.508451103212391,6360,left
wiwo.de,0.7510245874389821,6386,left
healthdata.org,0.8540819234596171,6388,left
alaraby.co.uk,0.806217929524971,6390,left
pjmedia.com,0.225278100615081,6392,right
hola.com,0.496439173304939,6401,left
taxfoundation.org,0.775429000335308,6405,right
forward.com,0.825394921641279,6409,left
wsws.org,0.420756841985441,6435,left
rbth.com,0.6976992057820719,6441,left
defensenews.com,0.933374654105194,6451,left
couriermail.com.au,0.816946216297037,6452,left
quantamagazine.org,0.915776893019192,6453,left
mcall.com,0.862356607937521,6464,left
bnnbloomberg.ca,0.623120453973242,6466,left
thedailyworld.com,0.5186563851016389,6482,left
spokesman.com,0.843545801335292,6491,left
justjared.com,0.5954449753792671,6501,left
opensocietyfoundations.org,0.547895472290259,6511,left
harpers.org,0.814419430591508,6571,left
cnsnews.com,0.278393927329055,6574,right
click2houston.com,0.692391064855794,6587,right
spin.com,0.7676598771950841,6590,left
mises.org,0.4657963038918161,6592,right
dazeddigital.com,0.560443357172838,6610,left
wnycstudios.org,0.607619071681453,6611,left
247wallst.com,0.871165064239559,6612,left
theadvocate.com,0.64280305900301,6621,left
mcclatchydc.com,0.819680044386895,6643,left
khou.com,0.64280305900301,6649,right
thenews.com.pk,0.811296518843468,6664,left
westword.com,0.861881719955617,6668,left
franceinter.fr,0.651660247797782,6679,left
perezhilton.com,0.298875839140996,6701,left
jacobinmag.com,0.48750281128974,6702,left
newsok.com,0.6310319228521669,6703,right
mprnews.org,0.8433743168037371,6717,left
richmond.com,0.8045597685231779,6719,left
consumerist.com,0.8645768933866759,6721,left
universetoday.com,0.829403798088926,6735,left
nbcphiladelphia.com,0.8834920222991278,6737,left
europe1.fr,0.630799121324985,6744,left
earthsky.org,0.908333401219804,6764,left
redstate.com,0.245895808935139,6800,right
calgaryherald.com,0.8452854626140609,6807,left
knoxnews.com,0.8790153405414041,6808,right
indiatvnews.com,0.753505360387999,6816,left
wfaa.com,0.636406483948125,6842,right
womenshealth.gov,0.683698703968354,6903,left
kentucky.com,0.816946216297037,6906,left
prospect.org,0.599071327047626,6917,left
metrotimes.com,0.6755871864595939,6920,left
freerepublic.com,0.3682878010218789,6925,right
telerama.fr,0.70675004514992,6975,left
globalcitizen.org,0.804965428527866,7004,left
tucson.com,0.872471864120083,7012,left
oilprice.com,0.9118849478237622,7047,left
dn.se,0.725278323653386,7067,left
spectrumlocalnews.com,0.6296334718093671,7083,left
6abc.com,0.768853057630876,7086,left
huffingtonpost.fr,0.6847433544320561,7096,left
wjla.com,0.6467861999113891,7099,left
timesfreepress.com,0.8872716909523148,7134,right
mskcc.org,0.619358295561067,7146,left
winnipegfreepress.com,0.8790153405414041,7148,left
wgntv.com,0.854788060655499,7150,left
bellevuereporter.com,0.774004408652025,7180,left
pilotonline.com,0.7990299968669191,7182,left
miaminewtimes.com,0.716475185110035,7187,left
latribune.fr,0.5548759602064139,7204,left
presseportal.de,0.713744365817397,7228,left
goop.com,0.188455393625032,7234,left
agu.org,0.709042344576665,7243,left
sudouest.fr,0.517449981400759,7245,left
taipeitimes.com,0.871165064239559,7262,left
businessinsider.de,0.6550452909513,7266,left
blacklivesmatter.com,0.474392839781068,7270,left
takepart.com,0.6835220147631299,7273,left
nst.com.my,0.8371243466206629,7287,left
kdvr.com,0.8767670735383791,7288,left
niemanlab.org,0.598909713642671,7307,left
local10.com,0.704671942120245,7330,left
thestate.com,0.841321722825666,7336,left
euobserver.com,0.7912300280333041,7345,left
clickorlando.com,0.6427345460516539,7364,left
icij.org,0.8936789571097759,7388,left
therealdeal.com,0.625115184961301,7408,left
tvline.com,0.512144769667757,7409,left
tulsaworld.com,0.8193023644961709,7410,left
francebleu.fr,0.50976349879047,7429,left
staradvertiser.com,0.8891189224240559,7433,left
clickondetroit.com,0.92604876697167,7448,left
7news.com.au,0.7511192530226449,7451,left
futura-sciences.com,0.5508268185426309,7455,left
good.is,0.558672353307134,7459,left
11alive.com,0.771488593151581,7461,left
deccanchronicle.com,0.7536410116163671,7472,left
pe.com,0.861881719955617,7476,left
thewire.in,0.7536410116163671,7485,left
beliefnet.com,0.586282894699063,7486,right
ladepeche.fr,0.719539745519346,7492,left
nbcsandiego.com,0.552615688445823,7496,left
advocate.com,0.621482406623711,7502,left
atlanticcouncil.org,0.775429000335308,7503,left
israelnationalnews.com,0.724228111218867,7524,right
tass.com,0.344104597701904,7526,left
listverse.com,0.7774733790399151,7527,left
aawsat.com,0.5608895974482211,7598,left
kxan.com,0.7220479110346658,7604,left
jacksonville.com,0.8772916053003509,7605,left
lesoir.be,0.9175518732506308,7607,left
telegram.com,0.91841466496127,7609,left
abc15.com,0.692391064855794,7622,left
brightside.me,0.263978635522076,7624,left
riverfronttimes.com,0.6839642693007291,7629,left
diepresse.com,0.8173961608973042,7639,left
tes.com,0.489576283171262,7644,left
fitchratings.com,0.817161655737761,7654,left
brisbanetimes.com.au,0.636945165823406,7656,left
goodrx.com,0.583797266313921,7660,left
freebeacon.com,0.5557261656098399,7661,right
ccn.com,0.8181662174560699,7672,left
lifesitenews.com,0.257569279591328,7675,right
actu.fr,0.649059509496227,7693,left
robbreport.com,0.6311847847584339,7720,left
hs.fi,0.868926676676413,7721,left
nerdist.com,0.491838448727076,7726,left
aphapublications.org,0.800720058513556,7748,left
skift.com,0.6532891371575109,7784,left
edf.org,0.620112295017723,7789,left
essence.com,0.572715276426443,7793,left
tovima.gr,0.7481077191558521,7798,left
middleeasteye.net,0.792894711500297,7801,left
rtl.fr,0.7072394468159771,7807,left
bostonmagazine.com,0.634434888296948,7811,left
ilgiornale.it,0.709484986541631,7856,right
cbpp.org,0.861719946860048,7857,left
thesmokinggun.com,0.8465996959270251,7882,right
democratandchronicle.com,0.84101232138613,7888,left
la-croix.com,0.814844973577085,7905,left
thenewstribune.com,0.841321722825666,7909,left
joebiden.com,0.6877000133750351,7937,left
tagesanzeiger.ch,0.692391064855794,7941,left
lci.fr,0.512144769667757,7945,left
money.com,0.5949318600517011,7950,left
tsn.ca,0.572816245841552,7957,right
telesurtv.net,0.216512694557044,7963,left
nbcmiami.com,0.57194619974825,7973,left
opb.org,0.6983108201992491,7975,left
abendblatt.de,0.50812636694345,7979,right
thestranger.com,0.697294269157876,7998,left
krone.at,0.764089865988881,8011,left
pressdemocrat.com,0.8670805759056659,8021,left
carbonbrief.org,0.8540819234596171,8025,left
geo.tv,0.600621425854588,8047,left
merkur.de,0.598909713642671,8049,right
app.com,0.816946216297037,8055,left
fr.de,0.609340999307784,8071,left
cpj.org,0.90283115919677,8138,left
bt.dk,0.827984866649894,8178,left
tut.by,0.8371243466206629,8180,left
phillymag.com,0.6731335314035229,8189,left
morgenpost.de,0.6838197338693461,8200,left
kiro7.com,0.862978626840688,8205,left
astronomy.com,0.909650346870873,8207,left
kcrw.com,0.598909713642671,8212,left
austinchronicle.com,0.571319649351516,8227,left
scotusblog.com,0.8705867860609999,8229,left
americanthinker.com,0.152499978555631,8231,right
texasmonthly.com,0.8173961608973042,8236,left
tv5monde.com,0.6303472032825229,8250,left
fox8.com,0.6767721229381078,8265,left
bet.com,0.512337095957491,8293,left
abqjournal.com,0.8415165811410742,8295,left
franceculture.fr,0.686397904207688,8333,left
wusa9.com,0.8790153405414041,8335,left
wgbh.org,0.601952330135495,8338,left
carnegieendowment.org,0.842682066024823,8347,left
patient.info,0.595612951025109,8354,right
al-monitor.com,0.817161655737761,8410,left
naacp.org,0.6431461058751999,8431,left
moveon.org,0.475212058163947,8435,left
greentechmedia.com,0.7542071237094,8441,left
whattoexpect.com,0.66852523028488,8460,left
fee.org,0.690431005939915,8464,right
glaad.org,0.660830961458643,8474,left
weeklystandard.com,0.639598893206646,8495,right
news4jax.com,0.723936131198234,8500,left
thequint.com,0.7249746329036171,8504,left
modernhealthcare.com,0.598909713642671,8509,left
nationalmssociety.org,0.562018743210193,8554,left
doctorswithoutborders.org,0.854788060655499,8559,left
rfa.org,0.816946216297037,8574,left
ktvu.com,0.854788060655499,8586,left
toledoblade.com,0.8433743168037371,8590,left
hawaiinewsnow.com,0.7198500718737,8610,left
morningconsult.com,0.90196608462966,8636,left
kansas.com,0.843301206986885,8643,left
governing.com,0.804965428527866,8650,left
vaccines.gov,0.67350327438124,8668,left
wilsoncenter.org,0.868926676676413,8678,left
pinknews.co.uk,0.658029136949916,8692,left
seventeen.com,0.644069595896995,8702,left
pravda.com.ua,0.731428339197091,8706,left
wcvb.com,0.64280305900301,8714,left
ny1.com,0.8790153405414041,8732,left
gazette.com,0.8045597685231779,8755,right
kurier.at,0.594595975293141,8759,left
cmaj.ca,0.503095048282004,8769,left
ksat.com,0.815375708363654,8788,left
dailysignal.com,0.472969940011651,8789,right
daytondailynews.com,0.854788060655499,8798,left
aleteia.org,0.582671332675006,8825,right
ctpost.com,0.7990299968669191,8831,left
canberratimes.com.au,0.693378760546564,8836,left
providencejournal.com,0.861708570733053,8838,left
familydoctor.org,0.585010542021103,8839,right
abcactionnews.com,0.736018435351385,8855,left
washingtonmonthly.com,0.602598851258167,8873,left
freakonomics.com,0.7912300280333041,8902,left
arkansasonline.com,0.816946216297037,8905,left
rense.com,0.0447515223913456,8916,right
kgw.com,0.685403029406808,8918,left
goodmenproject.com,0.602914694779855,8935,left
delawareonline.com,0.7861328563474709,8940,left
mountsinai.org,0.46396395392211,8991,left
themarysue.com,0.644970408792582,8993,left
theamericanconservative.com,0.589378204644704,9026,right
scitechdaily.com,0.6353936152288671,9051,left
wbir.com,0.5784552586259871,9058,right
atimes.com,0.854972355439677,9062,left
ilmessaggero.it,0.665013777610641,9077,left
nationaljournal.com,0.871165064239559,9078,left
digitimes.com,0.598909713642671,9095,left
wfla.com,0.629958582225415,9098,left
biospace.com,0.837419794076792,9102,left
wickedlocal.com,0.716592462864005,9112,left
t3n.de,0.6269387897802939,9114,left
lohud.com,0.816946216297037,9121,left
chop.edu,0.7532414047074029,9132,left
theartnewspaper.com,0.71956431530349,9174,left
katu.com,0.7995464704062049,9180,left
healthday.com,0.734086944548371,9185,left
phoenixnewtimes.com,0.816946216297037,9186,left
presstv.ir,0.69147597931383,9188,left
standardmedia.co.ke,0.709115015828147,9198,left
nautil.us,0.8374722214530159,9209,left
news12.com,0.61971234381701,9212,left
whyy.org,0.578293624729536,9255,left
journalstar.com,0.8705867860609999,9320,right
derwesten.de,0.60543083692394,9325,left
infosecurity-magazine.com,0.502574911014195,9352,left
azfamily.com,0.8518876595850541,9365,left
fatherly.com,0.5932967533330021,9373,left
chroniclelive.co.uk,0.512062357819041,9374,left
